SERIES.MATCH,T_Name,Game,Poss_ID,Team_1,Team_2,Origin,Start_,End_,Lost
333,S7s,18,16,JPN,CAN,Restart,6,14,Poached
333,S7s,18,17,CAN,JPN,Poach,2,13,HE
334,S7s,19,1,AUS,RUS,FK,8,15,TRY
334,S7s,19,2,AUS,RUS,Reclaim,11,13,TRY
334,S7s,19,3,RUS,AUS,Restart,5,10,PEN
334,S7s,19,4,AUS,RUS,PK,4,14,TRY
334,S7s,19,5,AUS,RUS,Reclaim,11,14,TRY
334,S7s,19,6,RUS,AUS,Scrum,6,2,Tackled in goal
334,S7s,19,7,AUS,RUS,Scrum,14,15,Tackled to touch
334,S7s,19,8,RUS,AUS,Line out,1,2,Poached
334,S7s,19,9,AUS,RUS,Poach,14,14,TRY
334,S7s,19,10,RUS,AUS,FK,8,13,TRY
334,S7s,19,11,AUS,RUS,Restart,5,11,Poached
334,S7s,19,12,RUS,AUS,Poach,5,8,Kick
334,S7s,19,13,AUS,RUS,22,2,2,Kicked to touch
334,S7s,19,14,RUS,AUS,Line out,6,13,HE
335,S7s,20,1,ENG,FRA,FK,8,14,Counter ruck
335,S7s,20,2,FRA,ENG,Counter ruck,2,3,HE
335,S7s,20,3,ENG,FRA,Scrum,13,13,HE
335,S7s,20,4,FRA,ENG,Line out,3,1,Kick
335,S7s,20,5,ENG,FRA,Kick,3,3,Kicked to touch
335,S7s,20,6,FRA,ENG,Line out,10,10,Line out stolen
335,S7s,20,7,ENG,FRA,Line out steal,6,13,Poached
335,S7s,20,8,FRA,ENG,Poach,3,3,PEN
335,S7s,20,9,ENG,FRA,PK,13,15,TRY
335,S7s,20,10,FRA,ENG,Restart,6,11,HE
335,S7s,20,11,FRA,ENG,Restart,5,8,PEN
335,S7s,20,12,ENG,FRA,PK,8,14,TRY
335,S7s,20,13,FRA,ENG,Restart,2,9,Counter ruck
335,S7s,20,14,ENG,FRA,Counter ruck,7,14,TRY
335,S7s,20,15,FRA,ENG,Restart,6,14,TRY
335,S7s,20,16,ENG,FRA,Restart,6,15,HE
335,S7s,20,17,FRA,ENG,Scrum,1,7,Intercepted
335,S7s,20,18,ENG,FRA,Intercept,9,14,TRY
336,S7s,21,1,SAM,KEN,Reclaim,11,14,TRY
336,S7s,21,2,SAM,KEN,Reclaim,11,15,TRY
336,S7s,21,3,KEN,SAM,FK,8,13,TRY
336,S7s,21,4,KEN,SAM,Reclaim,10,14,HE
336,S7s,21,5,SAM,KEN,Scrum,2,2,Counter ruck
336,S7s,21,6,KEN,SAM,Counter ruck,14,15,TRY
336,S7s,21,7,SAM,KEN,Restart,6,9,Intercepted
336,S7s,21,8,KEN,SAM,Intercept,7,13,TRY
336,S7s,21,9,SAM,KEN,Restart,6,4,Kick
336,S7s,21,10,KEN,SAM,Kick,12,12,HE
336,S7s,21,11,SAM,KEN,Scrum,6,15,TRY
336,S7s,21,12,KEN,SAM,FK,8,7,Intercepted
336,S7s,21,13,SAM,KEN,Intercept,6,8,Maul
336,S7s,21,14,KEN,SAM,Scrum,8,15,TRY
336,S7s,21,15,KEN,SAM,Reclaim,10,13,TRY
336,S7s,21,16,SAM,KEN,FK,8,14,TRY
337,S7s,22,1,NZL,RSA,Restart,6,7,HE
337,S7s,22,2,RSA,NZL,Line out,9,13,Poached
337,S7s,22,3,NZL,RSA,Poach,3,8,HE
337,S7s,22,4,RSA,NZL,Scrum,8,8,HE
337,S7s,22,5,NZL,RSA,Scrum,8,10,PEN
337,S7s,22,6,RSA,NZL,PK,6,11,Counter ruck
337,S7s,22,7,NZL,RSA,Counter ruck,5,15,TRY
337,S7s,22,8,RSA,NZL,Restart,6,5,PEN
337,S7s,22,9,NZL,RSA,PK,11,15,TRY
337,S7s,22,10,RSA,NZL,Restart,2,8,Kick
337,S7s,22,11,NZL,RSA,Kick,8,8,Kicked to touch
337,S7s,22,12,RSA,NZL,Restart,1,2,HE
337,S7s,22,13,NZL,RSA,Scrum,14,13,Intercepted
337,S7s,22,14,RSA,NZL,Intercept,3,14,TRY
337,S7s,22,15,NZL,RSA,FK,8,13,TRY
337,S7s,22,16,RSA,NZL,Restart,2,15,TRY
337,S7s,22,17,NZL,RSA,Restart,6,14,TRY
337,S7s,22,18,RSA,NZL,FK,8,14,TRY
338,S7s,23,1,WAL,POR,FK,8,14,TRY
338,S7s,23,2,POR,WAL,Restart,3,2,Counter ruck
338,S7s,23,3,WAL,POR,Counter ruck,14,14,TRY
338,S7s,23,4,WAL,POR,Reclaim,11,14,TRY
338,S7s,23,5,POR,WAL,Scrum,5,6,Poached
338,S7s,23,6,WAL,POR,Poach,10,14,TRY
338,S7s,23,7,POR,WAL,Restart,4,10,PEN
338,S7s,23,8,WAL,POR,PK,6,6,Kicked to touch
338,S7s,23,9,POR,WAL,Restart,6,9,Intercepted
338,S7s,23,10,WAL,POR,Intercept,7,14,TRY
338,S7s,23,11,POR,WAL,Restart,6,6,PEN
338,S7s,23,12,WAL,POR,PK,10,13,HE
338,S7s,23,13,POR,WAL,Scrum,3,14,TRY
338,S7s,23,14,WAL,POR,Restart,5,7,HE
338,S7s,23,15,POR,WAL,Line out,9,9,HE
338,S7s,23,16,WAL,POR,Scrum,7,15,TRY
339,S7s,24,1,SCO,FIJ,Reclaim,11,8,Intercepted
339,S7s,24,2,FIJ,SCO,Intercept,8,8,Poached
339,S7s,24,3,SCO,FIJ,Poach,8,11,Intercepted
339,S7s,24,4,FIJ,SCO,Intercept,5,10,HE
339,S7s,24,5,SCO,FIJ,Scrum,6,8,HE
339,S7s,24,6,FIJ,SCO,Scrum,8,13,TRY
339,S7s,24,7,SCO,FIJ,Scrum,5,8,Intercepted
339,S7s,24,8,FIJ,SCO,Intercept,8,13,TRY
339,S7s,24,9,FIJ,SCO,Reclaim,11,14,TRY
339,S7s,24,10,SCO,FIJ,FK,8,11,Intercepted
339,S7s,24,11,FIJ,SCO,Intercept,5,14,TRY
339,S7s,24,12,FIJ,SCO,Reclaim,12,14,TRY
339,S7s,24,13,SCO,FIJ,Restart,5,13,TRY
339,S7s,24,14,FIJ,SCO,Restart,6,14,TRY
339,S7s,24,15,FIJ,SCO,Reclaim,12,15,TRY
339,S7s,24,16,SCO,FIJ,Restart,6,6,PEN
339,S7s,24,17,FIJ,SCO,PK,10,15,Intercepted
339,S7s,24,18,SCO,FIJ,Intercept,1,2,Intercepted
339,S7s,24,19,FIJ,SCO,Intercept,14,14,Tackled in goal
340,S7s,25,1,JPN,FRA,Restart,3,2,Poached
340,S7s,25,2,FRA,JPN,Poach,14,14,PEN
340,S7s,25,3,JPN,FRA,PK,2,5,PEN
340,S7s,25,4,FRA,JPN,PK,11,13,PEN
340,S7s,25,5,JPN,FRA,PK,3,6,Intercepted
340,S7s,25,6,FRA,JPN,Intercept,10,13,HE
340,S7s,25,7,JPN,FRA,Scrum,3,5,HE
340,S7s,25,8,FRA,JPN,Scrum,11,11,HE
340,S7s,25,9,JPN,FRA,Scrum,5,5,Scrum stolen
340,S7s,25,10,FRA,JPN,Scrum steal,11,13,TRY
340,S7s,25,11,JPN,FRA,Restart,6,6,PEN
340,S7s,25,12,FRA,JPN,PK,10,14,HE
340,S7s,25,13,FRA,JPN,Restart,1,1,Kicked to touch
340,S7s,25,14,JPN,FRA,Line out,9,11,PEN
340,S7s,25,15,FRA,JPN,PK,5,11,HE
340,S7s,25,16,JPN,FRA,Scrum,5,5,Scrum stolen
340,S7s,25,17,FRA,JPN,Scrum steal,11,13,Intercepted
340,S7s,25,18,JPN,FRA,Intercept,3,3,Counter ruck
340,S7s,25,19,FRA,JPN,Counter ruck,13,11,Intercepted
340,S7s,25,20,JPN,FRA,Intercept,5,9,Intercepted
340,S7s,25,21,FRA,JPN,Intercept,7,15,TRY
340,S7s,25,22,FRA,JPN,PK,8,14,PEN
340,S7s,25,23,JPN,FRA,PK,2,2,Counter ruck
340,S7s,25,24,FRA,JPN,Counter ruck,14,15,TRY
341,S7s,26,1,WAL,SAM,Restart,6,8,HE
341,S7s,26,2,SAM,WAL,Scrum,8,11,HE
341,S7s,26,3,WAL,SAM,Scrum,5,14,Intercepted
341,S7s,26,4,SAM,WAL,Intercept,2,2,Tackled in goal
341,S7s,26,5,WAL,SAM,Scrum,14,15,TRY
341,S7s,26,6,SAM,WAL,Restart,5,7,Kick
341,S7s,26,7,WAL,SAM,Scrum,6,5,PEN
341,S7s,26,8,SAM,WAL,PK,11,15,Intercepted
341,S7s,26,9,WAL,SAM,Intercept,1,3,HE
341,S7s,26,10,SAM,WAL,Scrum,13,15,HE
341,S7s,26,11,SAM,WAL,Restart,6,6,PEN
341,S7s,26,12,WAL,SAM,PK,10,15,HE
341,S7s,26,13,SAM,WAL,Scrum,1,2,HE
341,S7s,26,14,WAL,SAM,Scrum,14,15,HE
341,S7s,26,15,SAM,WAL,Scrum,1,2,Kick
341,S7s,26,16,WAL,SAM,Kick,8,13,Tackled to touch
341,S7s,26,17,SAM,WAL,Line out,3,3,Line out infraction
341,S7s,26,18,WAL,SAM,Scrum,13,10,HE
341,S7s,26,19,SAM,WAL,Scrum,6,11,HE
342,S7s,27,1,RUS,ARG,Restart,1,2,PEN
342,S7s,27,2,ARG,RUS,PK,14,14,HE
342,S7s,27,3,RUS,ARG,Scrum,2,6,Poached
342,S7s,27,4,ARG,RUS,Poach,10,13,Kick
342,S7s,27,5,RUS,ARG,Kick,2,3,Kicked to touch
342,S7s,27,6,ARG,RUS,Line out,13,13,HE
342,S7s,27,7,RUS,ARG,Scrum,3,7,PEN
342,S7s,27,8,ARG,RUS,PK,9,14,TRY
342,S7s,27,9,ARG,RUS,Scrum,12,12,PEN
342,S7s,27,10,RUS,ARG,PK,4,4,Kick
342,S7s,27,11,ARG,RUS,Kick,3,3,Kicked to touch
342,S7s,27,12,ARG,RUS,Restart,6,13,Tackled to touch
342,S7s,27,13,RUS,ARG,Line out,3,3,Line out stolen
342,S7s,27,14,ARG,RUS,Line out steal,13,14,PEN
342,S7s,27,15,RUS,ARG,PK,2,5,Kick
342,S7s,27,16,ARG,RUS,Kick,2,2,Kick
342,S7s,27,17,RUS,ARG,Kick,6,8,Scrum stolen
342,S7s,27,18,ARG,RUS,Scrum steal,8,7,Kicked to touch
342,S7s,27,19,RUS,ARG,Line out,6,5,Counter ruck
342,S7s,27,20,ARG,RUS,Counter ruck,11,13,TRY
342,S7s,27,21,RUS,ARG,Restart,6,6,HE
342,S7s,27,22,ARG,RUS,Scrum,10,10,HE
342,S7s,27,23,RUS,ARG,Scrum,6,5,PEN
342,S7s,27,24,ARG,RUS,PK,11,14,Kick
343,S7s,28,1,POR,KEN,Restart,6,3,Kick
343,S7s,28,2,KEN,POR,Kick,2,2,Kick
343,S7s,28,3,POR,KEN,Kick,6,9,Kick
343,S7s,28,4,KEN,POR,Kick,1,2,Kick
343,S7s,28,5,POR,KEN,Kick,4,4,Kicked to touch
343,S7s,28,6,KEN,POR,Line out,3,13,Tackled to touch
343,S7s,28,7,POR,KEN,Line out,1,1,Kick
343,S7s,28,8,KEN,POR,Kick,5,14,TRY
343,S7s,28,9,POR,KEN,Restart,5,5,Kick
343,S7s,28,10,KEN,POR,Kick,7,6,HE
343,S7s,28,11,POR,KEN,Line out,10,11,HE
343,S7s,28,12,KEN,POR,Scrum,5,5,Kick
343,S7s,28,13,POR,KEN,Kick,1,1,Kicked to touch
343,S7s,28,14,KEN,POR,Line out,1,15,TRY
343,S7s,28,15,POR,KEN,Restart,6,6,Kick
343,S7s,28,16,KEN,POR,Kick,8,7,Counter ruck
343,S7s,28,17,POR,KEN,Counter ruck,9,8,Intercepted
343,S7s,28,18,KEN,POR,Intercept,8,8,PEN
343,S7s,28,19,POR,KEN,PK,8,14,Intercepted
343,S7s,28,20,KEN,POR,Intercept,2,6,Poached
343,S7s,28,21,POR,KEN,Poach,10,11,PEN
343,S7s,28,22,KEN,POR,PK,5,7,Line out stolen
343,S7s,28,23,POR,KEN,Line out steal,9,8,HE
343,S7s,28,24,KEN,POR,Scrum,8,8,Scrum stolen
343,S7s,28,25,POR,KEN,Scrum steal,8,11,PEN
343,S7s,28,26,KEN,POR,PK,5,5,Kicked to touch
344,S7s,29,1,AUS,USA,Reclaim,10,13,TRY
344,S7s,29,2,AUS,USA,Reclaim,11,11,HE
344,S7s,29,3,USA,AUS,Scrum,5,5,HE
344,S7s,29,4,AUS,USA,Scrum,11,15,PEN
344,S7s,29,5,USA,AUS,PK,1,3,Kicked to touch
344,S7s,29,6,AUS,USA,Line out,4,5,Kick
344,S7s,29,7,USA,AUS,Kick,2,5,Intercepted
344,S7s,29,8,AUS,USA,Intercept,11,13,PEN
344,S7s,29,9,USA,AUS,PK,1,4,Line out stolen
344,S7s,29,10,AUS,USA,Line out steal,12,14,HE
344,S7s,29,11,USA,AUS,Scrum,2,13,TRY
344,S7s,29,12,USA,AUS,Reclaim,11,10,PEN
344,S7s,29,13,AUS,USA,PK,6,9,Line out stolen
344,S7s,29,14,USA,AUS,Line out steal,7,5,HE
344,S7s,29,15,AUS,USA,Scrum,11,10,Poached
344,S7s,29,16,USA,AUS,Poach,6,14,TRY
344,S7s,29,17,AUS,USA,Restart,4,5,Poached
344,S7s,29,18,USA,AUS,Poach,11,11,Kick
344,S7s,29,19,AUS,USA,Scrum,5,13,HE
344,S7s,29,20,USA,AUS,Scrum,3,2,Kick
345,S7s,30,1,FIJ,RSA,Restart,1,7,Poached
345,S7s,30,2,RSA,FIJ,Poach,9,8,HE
345,S7s,30,3,FIJ,RSA,Scrum,8,5,Kick
345,S7s,30,4,RSA,FIJ,Kick,4,7,PEN
345,S7s,30,5,FIJ,RSA,PK,9,11,HE
345,S7s,30,6,RSA,FIJ,Scrum,5,5,Kick
345,S7s,30,7,FIJ,RSA,Kick,4,7,Tackled to touch
345,S7s,30,8,RSA,FIJ,Line out,9,8,HE
345,S7s,30,9,FIJ,RSA,Scrum,8,15,TRY
345,S7s,30,10,FIJ,RSA,Scrum,10,14,HE
345,S7s,30,11,RSA,FIJ,Restart,5,4,PEN
345,S7s,30,12,FIJ,RSA,PK,12,14,PG
345,S7s,30,13,RSA,FIJ,Restart,5,9,Kick
345,S7s,30,14,FIJ,RSA,Kick,2,2,PEN
345,S7s,30,15,RSA,FIJ,PK,14,15,Intercepted
345,S7s,30,16,FIJ,RSA,Intercept,1,1,Tackled to touch
345,S7s,30,17,RSA,FIJ,Line out,15,15,PEN
345,S7s,30,18,FIJ,RSA,PK,1,2,Kick
345,S7s,30,19,RSA,FIJ,Kick,7,4,Intercepted
345,S7s,30,20,FIJ,RSA,Intercept,12,12,Kick
345,S7s,30,21,RSA,FIJ,Kick,1,2,PEN
345,S7s,30,22,FIJ,RSA,PK,14,15,TRY
345,S7s,30,23,RSA,FIJ,FK,8,12,HE
346,S7s,31,1,CAN,ENG,Restart,5,5,PEN
346,S7s,31,2,ENG,CAN,PK,11,14,Intercepted
346,S7s,31,3,CAN,ENG,Intercept,2,5,Intercepted
346,S7s,31,4,ENG,CAN,Intercept,11,13,PEN
346,S7s,31,5,CAN,ENG,PK,3,6,Line out stolen
346,S7s,31,6,ENG,CAN,Line out steal,10,10,HE
346,S7s,31,7,CAN,ENG,Scrum,6,15,TRY
346,S7s,31,8,ENG,CAN,FK,8,15,HE
346,S7s,31,9,CAN,ENG,Scrum,1,1,Scrum stolen
346,S7s,31,10,ENG,CAN,Scrum steal,15,14,TRY
346,S7s,31,11,ENG,CAN,Restart,5,3,Kicked to touch
346,S7s,31,12,CAN,ENG,Line out,4,12,PEN
346,S7s,31,13,ENG,CAN,PK,4,12,HE
346,S7s,31,14,CAN,ENG,Scrum,4,13,PEN
346,S7s,31,15,ENG,CAN,PK,3,14,TRY
346,S7s,31,16,CAN,ENG,Restart,1,8,HE
347,S7s,32,1,NZL,SCO,Restart,5,10,Poached
347,S7s,32,2,SCO,NZL,Poach,6,14,TRY
347,S7s,32,3,NZL,SCO,FK,8,8,PEN
347,S7s,32,4,SCO,NZL,PK,8,13,Kick
347,S7s,32,5,NZL,SCO,Kick,3,13,TRY
347,S7s,32,6,SCO,NZL,Restart,6,5,Kick
347,S7s,32,7,NZL,SCO,Kick,3,3,Kick
347,S7s,32,8,SCO,NZL,Kick,4,7,HE
347,S7s,32,9,NZL,SCO,Scrum,9,11,PEN
347,S7s,32,10,SCO,NZL,PK,5,5,Kicked to touch
347,S7s,32,11,SCO,NZL,Restart,3,3,Kicked to touch
347,S7s,32,12,NZL,SCO,Line out,10,15,TRY
347,S7s,32,13,SCO,NZL,Restart,2,4,Kick
347,S7s,32,14,NZL,SCO,Kick,6,9,Poached
347,S7s,32,15,SCO,NZL,Poach,7,12,PEN
347,S7s,32,16,NZL,SCO,PK,4,11,Kick
347,S7s,32,17,SCO,NZL,Kick,3,3,Tackled in goal
347,S7s,32,18,NZL,SCO,Scrum,13,11,HE
347,S7s,32,19,SCO,NZL,Scrum,5,6,Counter ruck
347,S7s,32,20,NZL,SCO,Counter ruck,10,8,Kick
347,S7s,32,21,SCO,NZL,Kick,1,1,Tackled to touch
347,S7s,32,22,NZL,SCO,Line out,15,15,TRY
348,S7s,33,1,JPN,SAM,Restart,6,5,PEN
348,S7s,33,2,SAM,JPN,PK,11,13,PEN
348,S7s,33,3,JPN,SAM,PK,3,9,Line out infraction
348,S7s,33,4,SAM,JPN,Scrum,7,13,TRY
348,S7s,33,5,SAM,JPN,Reclaim,11,14,TRY
348,S7s,33,6,JPN,SAM,Restart,5,14,TRY
348,S7s,33,7,JPN,SAM,Reclaim,10,14,TRY
348,S7s,33,8,SAM,JPN,FK,8,11,PEN
348,S7s,33,9,JPN,SAM,PK,5,8,PEN
348,S7s,33,10,SAM,JPN,PK,8,13,Poached
348,S7s,33,11,JPN,SAM,Poach,3,7,PEN
348,S7s,33,12,SAM,JPN,PK,9,14,TRY
348,S7s,33,13,JPN,SAM,Line out,4,4,Line out infraction
348,S7s,33,14,SAM,JPN,Scrum,12,11,HE
348,S7s,33,15,JPN,SAM,Scrum,5,5,HE
348,S7s,33,16,SAM,JPN,Scrum,11,15,TRY
349,S7s,34,1,RUS,POR,Restart,5,14,TRY
349,S7s,34,2,POR,RUS,Restart,6,8,HE
349,S7s,34,3,RUS,POR,Scrum,8,10,HE
349,S7s,34,4,POR,RUS,Line out,6,13,TRY
349,S7s,34,5,POR,RUS,Reclaim,11,14,Kick
349,S7s,34,6,RUS,POR,Kick,2,14,Poached
349,S7s,34,7,POR,RUS,Poach,2,13,TRY
349,S7s,34,8,POR,RUS,Restart,5,8,HE
349,S7s,34,9,RUS,POR,Scrum,8,10,PEN
349,S7s,34,10,POR,RUS,PK,6,12,HE
349,S7s,34,11,RUS,POR,Scrum,4,10,Kick
349,S7s,34,12,POR,RUS,Kick,2,12,HE
349,S7s,34,13,RUS,POR,Line out,4,4,Line out stolen
349,S7s,34,14,POR,RUS,Line out steal,12,10,HE
349,S7s,34,15,RUS,POR,Line out,6,6,Line out stolen
349,S7s,34,16,POR,RUS,Line out steal,10,12,PEN
349,S7s,34,17,RUS,POR,PK,4,14,HE
350,S7s,35,1,FRA,WAL,Restart,6,13,TRY
350,S7s,35,2,WAL,FRA,FK,8,7,PEN
350,S7s,35,3,FRA,WAL,PK,9,8,Poached
350,S7s,35,4,WAL,FRA,Poach,8,6,HE
350,S7s,35,5,WAL,FRA,Scrum,10,15,Poached
350,S7s,35,6,FRA,WAL,Poach,1,2,Kick
350,S7s,35,7,WAL,FRA,Kick,11,12,Kick
350,S7s,35,8,FRA,WAL,Kick,1,12,PEN
350,S7s,35,9,WAL,FRA,PK,4,14,Poached
350,S7s,35,10,FRA,WAL,Poach,2,5,PEN
350,S7s,35,11,WAL,FRA,PK,11,15,TRY
350,S7s,35,12,FRA,WAL,Restart,6,5,PEN
350,S7s,35,13,WAL,FRA,PK,11,13,Counter ruck
350,S7s,35,14,FRA,WAL,Counter ruck,3,5,Kick
350,S7s,35,15,WAL,FRA,Kick,2,14,HE
350,S7s,35,16,FRA,WAL,Scrum,2,2,Kicked to touch
350,S7s,35,17,WAL,FRA,Line out,13,14,TRY
350,S7s,35,18,FRA,WAL,FK,8,15,Intercepted
350,S7s,35,19,WAL,FRA,Intercept,1,1,Kicked to touch
351,S7s,36,1,KEN,ARG,Restart,2,14,Intercepted
351,S7s,36,2,ARG,KEN,Intercept,2,14,TRY
351,S7s,36,3,KEN,ARG,Restart,2,5,PEN
351,S7s,36,4,ARG,KEN,PK,11,11,HE
351,S7s,36,5,KEN,ARG,Scrum,5,8,Intercepted
351,S7s,36,6,ARG,KEN,Intercept,8,11,Kick
351,S7s,36,7,KEN,ARG,22,2,14,TRY
351,S7s,36,8,KEN,ARG,Reclaim,10,4,HE
351,S7s,36,9,KEN,ARG,Scrum,11,11,PEN
351,S7s,36,10,ARG,KEN,PK,5,13,TRY
351,S7s,36,11,KEN,ARG,Restart,4,2,PEN
351,S7s,36,12,ARG,KEN,PK,14,14,Kick
351,S7s,36,13,KEN,ARG,22,2,2,Kick
351,S7s,36,14,ARG,KEN,Kick,12,11,Kick
351,S7s,36,15,KEN,ARG,Kick,2,6,Poached
351,S7s,36,16,ARG,KEN,Poach,12,15,TRY
351,S7s,36,17,ARG,KEN,Line out,13,15,TRY
352,S7s,37,1,AUS,RSA,Reclaim,11,13,Tackled to touch
352,S7s,37,2,RSA,AUS,Line out,3,3,Kick
352,S7s,37,3,AUS,RSA,Kick,1,1,Kicked to touch
352,S7s,37,4,RSA,AUS,Line out,9,13,Tackled to touch
352,S7s,37,5,AUS,RSA,Line out,3,3,Kicked to touch
352,S7s,37,6,RSA,AUS,Line out,7,14,PEN
352,S7s,37,7,AUS,RSA,PK,2,9,Line out stolen
352,S7s,37,8,RSA,AUS,Line out steal,7,11,Intercepted
352,S7s,37,9,AUS,RSA,Intercept,5,14,TRY
352,S7s,37,10,RSA,AUS,Restart,5,14,TRY
352,S7s,37,11,AUS,RSA,Restart,1,2,Maul
352,S7s,37,12,RSA,AUS,Scrum,14,14,TRY
352,S7s,37,13,AUS,RSA,Restart,4,2,Kicked to touch
352,S7s,37,14,RSA,AUS,Line out,12,14,TRY
352,S7s,37,15,AUS,RSA,Restart,4,11,HE
352,S7s,37,16,RSA,AUS,Scrum,5,9,Kick
352,S7s,37,17,AUS,RSA,Kick,4,14,TRY
352,S7s,37,18,RSA,AUS,FK,8,8,Kicked to touch
353,S7s,38,1,CAN,SCO,Restart,5,10,PEN
353,S7s,38,2,SCO,CAN,PK,6,9,HE
353,S7s,38,3,CAN,SCO,Scrum,7,8,HE
353,S7s,38,4,SCO,CAN,Scrum,8,14,TRY
353,S7s,38,5,CAN,SCO,Restart,5,6,HE
353,S7s,38,6,SCO,CAN,Scrum,10,13,Intercepted
353,S7s,38,7,CAN,SCO,Intercept,3,3,PEN
353,S7s,38,8,SCO,CAN,PK,13,14,PEN
353,S7s,38,9,CAN,SCO,PK,2,2,Kicked to touch
353,S7s,38,10,CAN,SCO,Reclaim,12,13,TRY
353,S7s,38,11,SCO,CAN,Restart,4,5,Poached
353,S7s,38,12,CAN,SCO,Poach,11,14,TRY
353,S7s,38,13,SCO,CAN,FK,8,7,Kick
353,S7s,38,14,CAN,SCO,Kick,3,9,Line out infraction
353,S7s,38,15,SCO,CAN,Scrum,7,14,TRY
354,S7s,39,1,FIJ,USA,Restart,2,4,Kick
354,S7s,39,2,USA,FIJ,Kick,6,9,Poached
354,S7s,39,3,FIJ,USA,Poach,7,14,TRY
354,S7s,39,4,FIJ,USA,Reclaim,10,13,HE
354,S7s,39,5,USA,FIJ,Line out,3,7,Line out stolen
354,S7s,39,6,FIJ,USA,Line out steal,9,13,PEN
354,S7s,39,7,USA,FIJ,PK,3,13,Tackled to touch
354,S7s,39,8,FIJ,USA,Line out,3,3,PEN
354,S7s,39,9,USA,FIJ,PK,13,14,TRY
354,S7s,39,10,USA,FIJ,Restart,5,8,Poached
354,S7s,39,11,FIJ,USA,Poach,8,11,Poached
354,S7s,39,12,USA,FIJ,Poach,5,12,HE
354,S7s,39,13,FIJ,USA,Line out,4,14,TRY
354,S7s,39,14,USA,FIJ,Restart,5,10,Intercepted
354,S7s,39,15,FIJ,USA,Intercept,6,13,TRY
354,S7s,39,16,USA,FIJ,Restart,5,15,HE
355,S7s,40,1,ENG,NZL,Restart,5,7,HE
355,S7s,40,2,NZL,ENG,Scrum,9,8,Intercepted
355,S7s,40,3,ENG,NZL,Intercept,8,10,PEN
355,S7s,40,4,NZL,ENG,PK,6,15,Line out stolen
355,S7s,40,5,ENG,NZL,Line out steal,1,2,Kick
355,S7s,40,6,NZL,ENG,Kick,6,6,PEN
355,S7s,40,7,ENG,NZL,PK,10,10,Kick
355,S7s,40,8,NZL,ENG,Kick,2,2,PEN
355,S7s,40,9,ENG,NZL,PK,13,13,Tackled to touch
355,S7s,40,10,NZL,ENG,Line out,3,7,PEN
355,S7s,40,11,ENG,NZL,PK,9,11,HE
355,S7s,40,12,NZL,ENG,Restart,4,4,Kicked to touch
355,S7s,40,13,ENG,NZL,Line out,6,8,Intercepted
355,S7s,40,14,NZL,ENG,Intercept,8,8,Kick
355,S7s,40,15,ENG,NZL,Kick,1,7,PEN
355,S7s,40,16,NZL,ENG,PK,9,15,Tackled to touch
355,S7s,40,17,ENG,NZL,Line out,1,1,Line out infraction
355,S7s,40,18,NZL,ENG,Scrum,15,15,TRY
355,S7s,40,19,ENG,NZL,FK,8,13,Poached
355,S7s,40,20,NZL,ENG,Poach,3,3,Kicked to touch
356,S7s,41,1,POR,SAM,Restart,3,3,Kicked to touch
356,S7s,41,2,SAM,POR,Line out,10,10,Line out stolen
356,S7s,41,3,POR,SAM,Line out steal,6,5,Kick
356,S7s,41,4,SAM,POR,Kick,5,13,TRY
356,S7s,41,5,POR,SAM,Restart,3,3,Kick
356,S7s,41,6,SAM,POR,Kick,4,4,Tackled to touch
356,S7s,41,7,POR,SAM,Line out,12,10,Tackled to touch
356,S7s,41,8,SAM,POR,Line out,6,9,HE
356,S7s,41,9,POR,SAM,Scrum,7,13,TRY
356,S7s,41,10,POR,SAM,Reclaim,11,12,Kicked to touch
356,S7s,41,11,SAM,POR,Line out,1,2,Kicked to touch
356,S7s,41,12,POR,SAM,Line out,7,14,TRY
356,S7s,41,13,SAM,POR,FK,8,8,Intercepted
356,S7s,41,14,POR,SAM,Intercept,8,5,HE
356,S7s,41,15,SAM,POR,Scrum,11,15,TRY
356,S7s,41,16,POR,SAM,Restart,6,5,Kicked to touch
356,S7s,41,17,SAM,POR,Line out,10,15,TRY
356,S7s,41,18,POR,SAM,Line out,1,2,Intercepted
356,S7s,41,19,SAM,POR,Intercept,14,14,TRY
356,S7s,41,20,POR,SAM,Restart,2,9,PEN
356,S7s,41,21,SAM,POR,PK,7,7,Kicked to touch
357,S7s,42,1,ARG,WAL,Restart,6,3,Kick
357,S7s,42,2,WAL,ARG,Kick,2,5,HE
357,S7s,42,3,ARG,WAL,Scrum,11,14,Kick
357,S7s,42,4,WAL,ARG,22,2,2,Kick
357,S7s,42,5,ARG,WAL,Kick,6,15,TRY
357,S7s,42,6,WAL,ARG,Restart,3,3,Kicked to touch
357,S7s,42,7,ARG,WAL,Line out,7,7,Line out infraction
357,S7s,42,8,WAL,ARG,Scrum,8,7,HE
357,S7s,42,9,ARG,WAL,Scrum,9,10,HE
357,S7s,42,10,WAL,ARG,Scrum,6,6,Kicked to touch
357,S7s,42,11,ARG,WAL,Line out,4,1,Kicked to touch
357,S7s,42,12,WAL,ARG,Restart,2,2,Kick
357,S7s,42,13,ARG,WAL,Kick,9,12,HE
357,S7s,42,14,WAL,ARG,Line out,4,5,Kick
357,S7s,42,15,ARG,WAL,Kick,1,4,Kicked to touch
357,S7s,42,16,WAL,ARG,Line out,6,1,Kick
